UID,Temperature,Rotationalspeed,Tool wear [hour],Type_L,Type_M
5779,0.6666666666666714,0.18684516880093138,1.8,0.0,1.0
5780,0.6666666666666714,0.2980209545983702,1.85,1.0,0.0
5781,0.6790123456790127,0.2031431897555297,1.8833333333333333,1.0,0.0
5782,0.6666666666666714,0.2619324796274739,1.9166666666666667,0.0,1.0
5783,0.6666666666666714,0.1670547147846333,1.9666666666666666,1.0,0.0
5784,0.6666666666666714,0.21827706635622823,2.0,0.0,0.0
5785,0.6666666666666714,0.13445867287543656,2.0833333333333335,0.0,1.0
5786,0.6666666666666714,0.1752037252619325,2.1333333333333333,1.0,0.0
5787,0.6790123456790127,0.20547147846332947,2.1666666666666665,1.0,0.0
5788,0.6913580246913611,0.24214202561117582,2.2,1.0,0.0
5789,0.7160493827160508,0.16006984866123408,2.2333333333333334,1.0,0.0
5790,0.7160493827160508,0.1443538998835856,2.2666666666666666,0.0,1.0
5791,0.6790123456790127,0.2299185098952271,2.316666666666667,0.0,1.0
5792,0.6913580246913611,0.2176949941792783,2.3666666666666667,0.0,1.0
5793,0.6913580246913611,0.26542491268917345,2.4166666666666665,0.0,1.0
5794,0.6913580246913611,0.1763678696158324,2.466666666666667,1.0,0.0
5795,0.7160493827160508,0.18859138533178121,2.5,0.0,1.0
5796,0.7037037037037024,0.17287543655413273,2.55,0.0,1.0
5797,0.6666666666666714,0.13445867287543656,2.6,1.0,0.0
5798,0.654320987654323,0.15308498253783476,2.6333333333333333,1.0,0.0
5799,0.6419753086419746,0.2514551804423749,2.6666666666666665,1.0,0.0
5800,0.6296296296296333,0.2473806752037253,2.7,1.0,0.0
5801,0.6419753086419746,0.1752037252619325,2.7333333333333334,1.0,0.0
5802,0.6296296296296333,0.14260768335273577,2.7666666666666666,1.0,0.0
5803,0.6296296296296333,0.18742724097788133,2.8,1.0,0.0
5804,0.6419753086419746,0.2927823050058208,2.8333333333333335,1.0,0.0
5805,0.6419753086419746,0.11466821885913858,2.8666666666666667,1.0,0.0
5806,0.6419753086419746,0.22642607683352745,2.9,0.0,1.0
5807,0.6419753086419746,0.15832363213038425,2.95,1.0,0.0
5808,0.6419753086419746,0.18684516880093138,2.9833333333333334,0.0,1.0
5809,0.654320987654323,0.3288707799767171,3.033333333333333,1.0,0.0
5810,0.654320987654323,0.23981373690337604,3.066666666666667,0.0,0.0
5811,0.654320987654323,0.40046565774156007,3.15,1.0,0.0
5812,0.6666666666666714,0.16647264260768335,3.183333333333333,1.0,0.0
5813,0.6666666666666714,0.19033760186263105,3.216666666666667,1.0,0.0
5814,0.654320987654323,0.3451688009313155,3.25,1.0,0.0
5815,0.654320987654323,0.1362048894062864,3.283333333333333,0.0,1.0
5816,0.654320987654323,0.29220023282887087,3.3333333333333335,1.0,0.0
5817,0.654320987654323,0.24097788125727593,3.3666666666666667,1.0,0.0
5818,0.654320987654323,0.2176949941792783,3.4,1.0,0.0
5819,0.654320987654323,0.21594877764842846,3.433333333333333,1.0,0.0
5820,0.654320987654323,0.1455180442374855,3.466666666666667,1.0,0.0
5821,0.6666666666666714,0.32305005820721766,3.5,1.0,0.0
5822,0.6666666666666714,0.07857974388824218,3.533333333333333,1.0,0.0
5823,0.654320987654323,0.17171129220023285,3.566666666666667,0.0,1.0
5824,0.654320987654323,0.21885913853317818,3.6166666666666667,1.0,0.0
5825,0.654320987654323,0.24912689173457514,3.65,1.0,0.0
5826,0.6666666666666714,0.14260768335273577,3.683333333333333,1.0,0.0
5827,0.6666666666666714,0.18859138533178121,3.716666666666667,0.0,1.0
5828,0.6666666666666714,0.26542491268917345,0.0,1.0,0.0
5829,0.6666666666666714,0.19557625145518054,0.03333333333333333,1.0,0.0
5830,0.6666666666666714,0.23632130384167638,0.06666666666666667,0.0,1.0
5831,0.6790123456790127,0.15715948777648436,0.11666666666666667,0.0,1.0
5832,0.6913580246913611,0.17811408614668223,0.16666666666666666,1.0,0.0
5833,0.6790123456790127,0.2951105937136206,0.2,1.0,0.0
5834,0.6790123456790127,0.16821885913853318,0.23333333333333334,1.0,0.0
5835,0.6913580246913611,0.1548311990686846,0.26666666666666666,1.0,0.0
5836,0.6790123456790127,0.291036088474971,0.3,1.0,0.0
5837,0.6666666666666714,0.22235157159487784,0.3333333333333333,1.0,0.0
5838,0.6666666666666714,0.3876600698486613,0.36666666666666664,0.0,1.0
5839,0.6790123456790127,0.17927823050058211,0.4166666666666667,0.0,1.0
5840,0.6790123456790127,0.21711292200232835,0.4666666666666667,0.0,1.0
5841,0.6666666666666714,0.24039580908032598,0.5166666666666667,0.0,1.0
5842,0.6666666666666714,0.2968568102444704,0.5666666666666667,0.0,1.0
5843,0.6790123456790127,0.10884749708963914,0.6166666666666667,1.0,0.0
5844,0.6790123456790127,0.30966239813736907,0.65,1.0,0.0
5845,0.6666666666666714,0.1711292200232829,0.6833333333333333,1.0,0.0
5846,0.6790123456790127,0.32537834691501744,0.7166666666666667,0.0,1.0
5847,0.6913580246913611,0.29452852153667064,0.7666666666666667,1.0,0.0
5848,0.6913580246913611,0.13329452852153667,0.8,1.0,0.0
5849,0.6913580246913611,0.6722933643771828,0.8333333333333334,1.0,0.0
5850,0.6790123456790127,0.1548311990686846,0.8666666666666667,0.0,1.0
5851,0.6666666666666714,0.22817229336437728,0.9166666666666666,1.0,0.0
5852,0.654320987654323,0.23573923166472643,0.95,1.0,0.0
5853,0.6419753086419746,0.36670547147846333,0.9833333333333333,0.0,0.0
5854,0.654320987654323,0.23224679860302677,1.0666666666666667,1.0,0.0
5855,0.6419753086419746,0.1443538998835856,1.1,1.0,0.0
5856,0.6419753086419746,0.14901047729918515,1.1333333333333333,0.0,1.0
5857,0.6419753086419746,0.250291036088475,1.1833333333333333,0.0,0.0
5858,0.6419753086419746,0.3445867287543657,1.2666666666666666,1.0,0.0
5859,0.654320987654323,0.10477299185098954,1.3,1.0,0.0
5860,0.654320987654323,0.2176949941792783,1.3333333333333333,1.0,0.0
5861,0.6419753086419746,0.23166472642607683,1.3666666666666667,1.0,0.0
5862,0.654320987654323,0.22467986030267761,1.4,1.0,0.0
5863,0.654320987654323,0.17578579743888245,1.4333333333333333,1.0,0.0
5864,0.6666666666666714,0.3434225844004658,1.4666666666666666,0.0,1.0
5865,0.654320987654323,0.18509895227008155,1.5166666666666666,0.0,1.0
5866,0.6666666666666714,0.1362048894062864,1.5666666666666667,0.0,1.0
5867,0.6666666666666714,0.16938300349243307,1.6166666666666667,1.0,0.0
5868,0.654320987654323,0.1897555296856811,1.65,1.0,0.0
5869,0.6666666666666714,0.3277066356228172,1.6833333333333333,1.0,0.0
5870,0.6666666666666714,0.5285215366705472,1.7166666666666666,1.0,0.0
5871,0.6666666666666714,0.5162980209545983,1.75,1.0,0.0
5872,0.6666666666666714,0.1752037252619325,1.7833333333333334,1.0,0.0
5873,0.654320987654323,0.19557625145518054,1.8166666666666667,0.0,1.0
5874,0.6666666666666714,0.13271245634458673,1.8666666666666667,0.0,1.0
5875,0.6666666666666714,0.2863795110593714,1.9166666666666667,0.0,1.0
5876,0.654320987654323,0.2380675203725262,1.9666666666666666,0.0,1.0
5877,0.6666666666666714,0.15017462165308504,2.0166666666666666,1.0,0.0
5878,0.6666666666666714,0.16880093131548313,2.05,1.0,0.0
5879,0.654320987654323,0.2124563445867288,2.0833333333333335,1.0,0.0
5880,0.654320987654323,0.310244470314319,2.1166666666666667,1.0,0.0
5881,0.6666666666666714,0.1548311990686846,2.15,1.0,0.0
5882,0.6666666666666714,0.45634458672875444,2.183333333333333,1.0,0.0
5883,0.6666666666666714,0.1752037252619325,2.216666666666667,1.0,0.0
5884,0.6666666666666714,0.3678696158323632,2.25,1.0,0.0
5885,0.6666666666666714,0.15715948777648436,2.283333333333333,0.0,1.0
5886,0.6666666666666714,0.27881257275902216,2.3333333333333335,1.0,0.0
5887,0.6666666666666714,0.1897555296856811,2.3666666666666667,1.0,0.0
5888,0.6666666666666714,0.16123399301513397,2.4,0.0,0.0
5889,0.6666666666666714,0.19732246798603037,2.4833333333333334,0.0,1.0
5890,0.654320987654323,0.038416763678696175,2.533333333333333,0.0,1.0
5891,0.654320987654323,0.2712456344586729,2.5833333333333335,1.0,0.0
5892,0.654320987654323,0.09662398137369044,2.6166666666666667,1.0,0.0
5893,0.6666666666666714,0.17694994179278234,2.65,1.0,0.0
5894,0.654320987654323,0.14086146682188594,2.683333333333333,0.0,1.0
5895,0.6419753086419746,0.24970896391152508,2.7333333333333334,1.0,0.0
5896,0.6419753086419746,0.16996507566938301,2.7666666666666666,0.0,1.0
5897,0.6296296296296333,0.061699650756693925,2.816666666666667,1.0,0.0
5898,0.6172839506172849,0.2031431897555297,2.85,0.0,1.0
5899,0.6172839506172849,0.07683352735739235,2.9,1.0,0.0
5900,0.6049382716049436,0.30151338766006985,2.933333333333333,0.0,0.0
5901,0.6172839506172849,0.1845168800931316,3.0166666666666666,0.0,1.0
5902,0.6172839506172849,0.1722933643771828,3.066666666666667,1.0,0.0
5903,0.6049382716049436,0.250291036088475,3.1,1.0,0.0
5904,0.5925925925925952,0.4225844004656577,3.1333333333333333,1.0,0.0
5905,0.5925925925925952,0.09429569266589066,3.1666666666666665,0.0,1.0
5906,0.5925925925925952,0.24097788125727593,3.216666666666667,0.0,0.0
5907,0.5679012345679055,0.2124563445867288,3.3,1.0,0.0
5908,0.5802469135802468,0.14610011641443543,3.3333333333333335,0.0,0.0
5909,0.5679012345679055,0.2083818393480792,3.4166666666666665,0.0,1.0
5910,0.5555555555555571,0.11408614668218864,3.466666666666667,0.0,0.0
5911,0.5679012345679055,0.16880093131548313,0.0,0.0,1.0
5912,0.5802469135802468,0.06984866123399303,0.05,0.0,1.0
5913,0.5679012345679055,0.2857974388824215,0.1,0.0,1.0
5914,0.5555555555555571,0.18102444703143195,0.15,0.0,0.0
5915,0.5679012345679055,0.24679860302677536,0.23333333333333334,1.0,0.0
5916,0.5555555555555571,0.21187427240977885,0.26666666666666666,0.0,1.0
5917,0.5555555555555571,0.22526193247962756,0.31666666666666665,1.0,0.0
5918,0.5555555555555571,0.10069848661233993,0.35,1.0,0.0
5919,0.5432098765432158,0.21711292200232835,0.38333333333333336,1.0,0.0
5920,0.5679012345679055,0.1431897555296857,0.4166666666666667,1.0,0.0
5921,0.5555555555555571,0.34691501746216524,0.45,1.0,0.0
5922,0.5679012345679055,0.09778812572759032,0.48333333333333334,1.0,0.0
5923,0.5679012345679055,0.15541327124563453,0.5166666666666667,1.0,0.0
5924,0.5679012345679055,0.21478463329452857,0.55,0.0,1.0
5925,0.5555555555555571,0.11699650756693836,0.6,1.0,0.0
5926,0.5432098765432158,0.26251455180442385,0.6333333333333333,0.0,1.0
5927,0.5432098765432158,0.15832363213038425,0.6833333333333333,1.0,0.0
5928,0.5432098765432158,0.27997671711292205,0.7166666666666667,1.0,0.0
5929,0.5432098765432158,0.22235157159487784,0.75,0.0,1.0
5930,0.5555555555555571,0.1763678696158324,0.8,1.0,0.0
5931,0.5679012345679055,0.18335273573923172,0.8333333333333334,1.0,0.0
5932,0.5802469135802468,0.09778812572759032,0.8666666666666667,1.0,0.0
5933,0.5925925925925952,0.2019790454016298,0.9,1.0,0.0
5934,0.5925925925925952,0.11932479627473813,0.9333333333333333,1.0,0.0
5935,0.5925925925925952,0.16647264260768335,0.9666666666666667,0.0,0.0
5936,0.5925925925925952,0.2782305005820722,1.05,1.0,0.0
5937,0.5802469135802468,0.22118742724097795,1.0833333333333333,0.0,1.0
5938,0.5925925925925952,0.1711292200232829,1.1333333333333333,0.0,1.0
5939,0.5802469135802468,0.31082654249126895,1.1833333333333333,1.0,0.0
5940,0.5925925925925952,0.140279394644936,1.2166666666666666,1.0,0.0
5941,0.6049382716049436,0.15075669383003498,1.25,0.0,1.0
5942,0.6172839506172849,0.15715948777648436,1.3,1.0,0.0
5943,0.6172839506172849,0.1641443538998837,1.3333333333333333,1.0,0.0
5944,0.6172839506172849,0.21711292200232835,1.3666666666666667,1.0,0.0
5945,0.6049382716049436,0.18393480791618166,1.4,0.0,1.0
5946,0.6296296296296333,0.14377182770663566,1.45,0.0,1.0
5947,0.6296296296296333,0.190919674039581,1.5,1.0,0.0
5948,0.6296296296296333,0.17287543655413273,1.5333333333333334,0.0,1.0
5949,0.6296296296296333,0.550058207217695,1.5833333333333333,1.0,0.0
5950,0.6296296296296333,0.19674039580908043,1.6166666666666667,0.0,1.0
5951,0.6296296296296333,0.3032596041909197,1.6666666666666667,1.0,0.0
5952,0.6419753086419746,0.280558789289872,1.7,1.0,0.0
5953,0.6296296296296333,0.2299185098952271,1.7333333333333334,1.0,0.0
5954,0.6419753086419746,0.18509895227008155,1.7666666666666666,0.0,1.0
5955,0.6419753086419746,0.32828870779976727,1.8166666666666667,1.0,0.0
5956,0.6296296296296333,0.2823050058207218,1.85,1.0,0.0
5957,0.6419753086419746,0.21362048894062868,1.8833333333333333,1.0,0.0
5958,0.6419753086419746,0.2729918509895227,1.9166666666666667,1.0,0.0
5959,0.6296296296296333,0.2124563445867288,1.95,1.0,0.0
5960,0.6296296296296333,0.12223515715948785,1.9833333333333334,1.0,0.0
5961,0.6172839506172849,0.2549476135040746,2.0166666666666666,1.0,0.0
5962,0.6172839506172849,0.21594877764842846,2.05,1.0,0.0
5963,0.6296296296296333,0.3259604190919675,2.0833333333333335,1.0,0.0
5964,0.6172839506172849,0.28405122235157165,2.1166666666666667,0.0,0.0
5965,0.6296296296296333,0.26949941792782306,2.2,0.0,0.0
5966,0.6419753086419746,0.16239813736903386,2.283333333333333,0.0,0.0
5967,0.6296296296296333,0.13271245634458673,2.3666666666666667,1.0,0.0
5968,0.6296296296296333,0.12922002328288718,2.4,1.0,0.0
5969,0.6296296296296333,0.10477299185098954,2.433333333333333,1.0,0.0
5970,0.6296296296296333,0.18800931315483127,2.466666666666667,0.0,1.0
5971,0.6296296296296333,0.20488940628637953,2.5166666666666666,1.0,0.0
5972,0.6296296296296333,0.19848661233993015,2.55,1.0,0.0
5973,0.6296296296296333,0.16123399301513397,2.5833333333333335,1.0,0.0
5974,0.6296296296296333,0.1082654249126892,2.6166666666666667,1.0,0.0
5975,0.6172839506172849,0.18626309662398144,2.65,1.0,0.0
5976,0.6172839506172849,0.28288707799767177,2.683333333333333,0.0,0.0
5977,0.6049382716049436,0.12223515715948785,2.7666666666666666,0.0,0.0
5978,0.6172839506172849,0.33876600698486625,2.85,1.0,0.0
5979,0.6049382716049436,0.1629802095459838,2.8833333333333333,1.0,0.0
5980,0.6172839506172849,0.1938300349243307,2.9166666666666665,0.0,0.0
5981,0.6172839506172849,0.28288707799767177,3.0,0.0,1.0
5982,0.6172839506172849,0.1041909196740396,3.05,0.0,1.0
5983,0.6296296296296333,0.18509895227008155,3.1,1.0,0.0
5984,0.6296296296296333,0.17345750873108268,3.1333333333333333,0.0,0.0
5985,0.6296296296296333,0.10360884749708965,3.216666666666667,0.0,0.0
5986,0.6172839506172849,0.08498253783469156,3.3,1.0,0.0
5987,0.6172839506172849,0.15832363213038425,3.3333333333333335,1.0,0.0
5988,0.6296296296296333,0.25611175785797446,3.3666666666666667,1.0,0.0
5989,0.6296296296296333,0.07450523864959258,3.4,0.0,0.0
5990,0.6172839506172849,0.19732246798603037,3.4833333333333334,1.0,0.0
5991,0.6172839506172849,0.10186263096623982,3.5166666666666666,0.0,1.0
5992,0.6172839506172849,0.1443538998835856,3.566666666666667,1.0,0.0
5993,0.6049382716049436,0.06984866123399303,3.6,1.0,0.0
5994,0.6049382716049436,0.1391152502910361,3.6333333333333333,0.0,1.0
5995,0.5802469135802468,0.25611175785797446,3.683333333333333,1.0,0.0
5996,0.5679012345679055,0.43771827706635624,3.716666666666667,1.0,0.0
5997,0.5555555555555571,0.1268917345750874,3.75,0.0,1.0
5998,0.5555555555555571,0.23457508731082655,3.8,0.0,1.0
5999,0.5555555555555571,0.2590221187427242,3.85,0.0,1.0
6000,0.5555555555555571,0.2927823050058208,3.9,0.0,1.0
6001,0.5555555555555571,0.15308498253783476,0.0,0.0,0.0
6002,0.5555555555555571,0.12339930151338774,0.08333333333333333,0.0,1.0
6003,0.5679012345679055,0.29976717112922,0.13333333333333333,1.0,0.0
6004,0.5555555555555571,0.21012805587892902,0.16666666666666666,1.0,0.0
6005,0.5802469135802468,0.3451688009313155,0.2,1.0,0.0
6006,0.5925925925925952,0.2339930151338766,0.23333333333333334,1.0,0.0
6007,0.5925925925925952,0.5750873108265425,0.26666666666666666,0.0,1.0
6008,0.6049382716049436,0.10535506402793948,0.31666666666666665,0.0,1.0
6009,0.6172839506172849,0.15308498253783476,0.36666666666666664,1.0,0.0
6010,0.6049382716049436,0.44412107101280573,0.4,1.0,0.0
6011,0.6172839506172849,0.15133876600698493,0.43333333333333335,0.0,0.0
6012,0.6296296296296333,0.23050058207217705,0.5166666666666667,1.0,0.0
6013,0.6419753086419746,0.1495925494761351,0.55,0.0,0.0
6014,0.6296296296296333,0.24970896391152508,0.6333333333333333,1.0,0.0
6015,0.6296296296296333,0.2619324796274739,0.6666666666666666,0.0,0.0
6016,0.6296296296296333,0.20488940628637953,0.75,0.0,1.0
6017,0.6172839506172849,0.1495925494761351,0.8,1.0,0.0
6018,0.6419753086419746,0.13387660069848661,0.8333333333333334,1.0,0.0
6019,0.6419753086419746,0.22642607683352745,0.8666666666666667,0.0,1.0
6020,0.6296296296296333,0.20430733410942958,0.9166666666666666,1.0,0.0
6021,0.6296296296296333,0.26251455180442385,0.95,1.0,0.0
6022,0.6296296296296333,0.37601862630966243,0.9833333333333333,1.0,0.0
6023,0.6419753086419746,0.20547147846332947,1.0166666666666666,1.0,0.0
6024,0.6419753086419746,0.11699650756693836,1.05,0.0,1.0
6025,0.6419753086419746,0.10942956926658909,1.1,1.0,0.0
6026,0.654320987654323,0.09778812572759032,1.1333333333333333,1.0,0.0
6027,0.654320987654323,0.13678696158323633,1.1666666666666667,1.0,0.0
6028,0.654320987654323,0.14260768335273577,1.2,0.0,1.0
6029,0.6419753086419746,0.17694994179278234,1.25,1.0,0.0
6030,0.6296296296296333,0.16530849825378346,1.2833333333333334,0.0,1.0
6031,0.6172839506172849,0.13329452852153667,1.3333333333333333,1.0,0.0
6032,0.6172839506172849,0.1670547147846333,1.3666666666666667,1.0,0.0
6033,0.6296296296296333,0.341094295692666,1.4,1.0,0.0
6034,0.6419753086419746,0.1763678696158324,1.4333333333333333,1.0,0.0
6035,0.6296296296296333,0.12863795110593723,1.4666666666666666,0.0,1.0
6036,0.6419753086419746,0.31082654249126895,1.5166666666666666,0.0,1.0
6037,0.654320987654323,0.13562281722933645,1.5666666666666667,0.0,1.0
6038,0.6666666666666714,0.15017462165308504,1.6166666666666667,1.0,0.0
6039,0.654320987654323,0.190919674039581,1.65,1.0,0.0
6040,0.6419753086419746,0.15424912689173464,1.6833333333333333,1.0,0.0
6041,0.6666666666666714,0.15715948777648436,1.7166666666666666,0.0,1.0
6042,0.654320987654323,0.1455180442374855,1.7666666666666666,0.0,1.0
6043,0.654320987654323,0.23981373690337604,1.8166666666666667,0.0,1.0
6044,0.6419753086419746,0.17462165308498256,1.8666666666666667,0.0,1.0
6045,0.6419753086419746,0.20605355064027941,1.9166666666666667,0.0,1.0
6046,0.6419753086419746,0.08323632130384173,1.9666666666666666,1.0,0.0
6047,0.654320987654323,0.08614668218859145,2.0,1.0,0.0
6048,0.654320987654323,0.3987194412107101,2.033333333333333,0.0,0.0
6049,0.654320987654323,0.2258440046565775,2.1166666666666667,0.0,1.0
6050,0.654320987654323,0.23224679860302677,2.1666666666666665,0.0,1.0
6051,0.6666666666666714,0.22002328288707806,2.216666666666667,0.0,1.0
6052,0.654320987654323,0.12456344586728763,2.2666666666666666,1.0,0.0
6053,0.654320987654323,0.48603026775320146,2.3,1.0,0.0
6054,0.6419753086419746,0.33760186263096637,2.3333333333333335,1.0,0.0
6055,0.6296296296296333,0.20372526193247964,2.3666666666666667,0.0,0.0
6056,0.6296296296296333,0.17869615832363217,2.45,1.0,0.0
6057,0.6296296296296333,0.2712456344586729,2.4833333333333334,1.0,0.0
6058,0.6296296296296333,0.3032596041909197,2.5166666666666666,1.0,0.0
6059,0.6419753086419746,0.2724097788125728,2.55,0.0,1.0
6060,0.654320987654323,0.621071012805588,2.6,1.0,0.0
6061,0.6666666666666714,0.26018626309662407,2.6333333333333333,1.0,0.0
6062,0.6666666666666714,0.2619324796274739,2.6666666666666665,0.0,0.0
6063,0.6790123456790127,0.1391152502910361,2.75,0.0,1.0
6064,0.6666666666666714,0.1641443538998837,2.8,1.0,0.0
6065,0.6666666666666714,0.4196740395809081,2.8333333333333335,1.0,0.0
6066,0.6419753086419746,0.23282887077997672,2.8666666666666667,1.0,0.0
6067,0.654320987654323,0.370197904540163,2.9,1.0,0.0
6068,0.654320987654323,0.24097788125727593,2.933333333333333,1.0,0.0
6069,0.6419753086419746,0.511641443538999,2.966666666666667,0.0,1.0
6070,0.6419753086419746,0.25203725261932486,3.0166666666666666,1.0,0.0
6071,0.6419753086419746,0.26018626309662407,3.05,1.0,0.0
6072,0.6296296296296333,0.16530849825378346,3.0833333333333335,0.0,1.0
6073,0.6296296296296333,0.30675203725261935,3.1333333333333333,0.0,1.0
6074,0.6296296296296333,0.3620488940628638,3.183333333333333,0.0,1.0
6075,0.6296296296296333,0.2124563445867288,3.2333333333333334,0.0,1.0
6076,0.6419753086419746,0.3754365541327126,3.283333333333333,1.0,0.0
6077,0.6419753086419746,0.18859138533178121,3.316666666666667,1.0,0.0
6078,0.6172839506172849,0.18102444703143195,3.35,1.0,0.0
6079,0.6172839506172849,0.09953434225844005,3.3833333333333333,1.0,0.0
6080,0.6172839506172849,0.11816065192083824,3.4166666666666665,0.0,1.0
6081,0.6172839506172849,0.17462165308498256,3.466666666666667,1.0,0.0
6082,0.6172839506172849,0.2031431897555297,3.5,1.0,0.0
6083,0.6172839506172849,0.10710128055878931,3.533333333333333,1.0,0.0
6084,0.6172839506172849,0.12863795110593723,3.566666666666667,1.0,0.0
6085,0.6049382716049436,0.19615832363213048,0.0,0.0,1.0
6086,0.6049382716049436,0.21536670547147851,0.05,1.0,0.0
6087,0.6296296296296333,0.18277066356228178,0.08333333333333333,1.0,0.0
6088,0.6296296296296333,0.25087310826542497,0.11666666666666667,0.0,1.0
6089,0.6296296296296333,0.17927823050058211,0.16666666666666666,1.0,0.0
6090,0.6172839506172849,0.19848661233993015,0.2,1.0,0.0
6091,0.6296296296296333,0.3143189755529686,0.23333333333333334,1.0,0.0
6092,0.6172839506172849,0.14202561117578583,0.26666666666666666,1.0,0.0
6093,0.6172839506172849,0.28521536670547154,0.3,1.0,0.0
6094,0.6296296296296333,0.12048894062863802,0.3333333333333333,1.0,0.0
6095,0.6296296296296333,0.1362048894062864,0.36666666666666664,0.0,1.0
6096,0.6172839506172849,0.16530849825378346,0.4166666666666667,0.0,1.0
6097,0.6172839506172849,0.18335273573923172,0.4666666666666667,0.0,1.0
6098,0.6296296296296333,0.17986030267753206,0.5166666666666667,0.0,0.0
6099,0.6172839506172849,0.440046565774156,0.6,0.0,1.0
6100,0.6172839506172849,0.2566938300349244,0.65,0.0,0.0
6101,0.6172839506172849,0.41792782305005816,0.7333333333333333,0.0,1.0
6102,0.6049382716049436,0.260768335273574,0.7833333333333333,1.0,0.0
6103,0.6172839506172849,0.15948777648428414,0.8166666666666667,1.0,0.0
6104,0.6296296296296333,0.1391152502910361,0.85,1.0,0.0
6105,0.6296296296296333,0.17054714784633296,0.8833333333333333,0.0,1.0
6106,0.6419753086419746,0.20605355064027941,0.9333333333333333,0.0,1.0
6107,0.654320987654323,0.1536670547147847,0.9833333333333333,1.0,0.0
6108,0.654320987654323,0.15715948777648436,1.0166666666666666,1.0,0.0
6109,0.6419753086419746,0.2968568102444704,1.05,0.0,1.0
6110,0.6419753086419746,0.20139697322467986,1.1,0.0,1.0
6111,0.6296296296296333,0.21303841676367874,1.15,1.0,0.0
6112,0.6296296296296333,0.18509895227008155,1.1833333333333333,0.0,1.0
6113,0.6296296296296333,0.4406286379511061,1.2333333333333334,1.0,0.0
6114,0.6296296296296333,0.3236321303841677,1.2666666666666666,0.0,1.0
6115,0.6296296296296333,0.2217694994179279,1.3166666666666667,0.0,1.0
6116,0.6419753086419746,0.16821885913853318,1.3666666666666667,1.0,0.0
6117,0.6419753086419746,0.1658905704307334,1.4,1.0,0.0
6118,0.654320987654323,0.23864959254947615,1.4333333333333333,1.0,0.0
6119,0.6666666666666714,0.09138533178114094,1.4666666666666666,0.0,1.0
6120,0.6666666666666714,0.1763678696158324,1.5166666666666666,1.0,0.0
6121,0.6790123456790127,0.17694994179278234,1.55,0.0,1.0
6122,0.6666666666666714,0.16821885913853318,1.6,1.0,0.0
6123,0.654320987654323,0.1362048894062864,1.6333333333333333,1.0,0.0
6124,0.6419753086419746,0.17986030267753206,1.6666666666666667,1.0,0.0
6125,0.6419753086419746,0.32537834691501744,1.7,0.0,1.0
6126,0.6419753086419746,0.4813736903376019,1.75,1.0,0.0
6127,0.6419753086419746,0.1175785797438883,1.7833333333333334,1.0,0.0
6128,0.6419753086419746,0.03492433061699651,1.8166666666666667,1.0,0.0
6129,0.654320987654323,0.19266589057043082,1.85,1.0,0.0
6130,0.654320987654323,0.1979045401629802,1.8833333333333333,0.0,1.0
6131,0.6419753086419746,0.17753201396973228,1.9333333333333333,1.0,0.0
6132,0.654320987654323,0.27473806752037255,1.9666666666666666,0.0,0.0
6133,0.6666666666666714,0.15192083818393487,2.05,1.0,0.0
6134,0.6666666666666714,0.17578579743888245,2.0833333333333335,1.0,0.0
6135,0.654320987654323,0.24039580908032598,2.1166666666666667,1.0,0.0
6136,0.6419753086419746,0.3329452852153668,2.15,1.0,0.0
6137,0.6296296296296333,0.12922002328288718,2.183333333333333,0.0,0.0
6138,0.6296296296296333,0.4772991850989524,2.2666666666666666,0.0,1.0
6139,0.6172839506172849,0.16530849825378346,2.316666666666667,0.0,1.0
6140,0.6172839506172849,0.2433061699650757,2.3666666666666667,1.0,0.0
6141,0.6172839506172849,0.24505238649592553,2.4,1.0,0.0
6142,0.6296296296296333,0.18509895227008155,2.433333333333333,1.0,0.0
6143,0.6419753086419746,0.34167636786961586,2.466666666666667,1.0,0.0
6144,0.6419753086419746,0.23690337601862632,2.5,0.0,1.0
6145,0.6666666666666714,0.26018626309662407,2.55,0.0,1.0
6146,0.6666666666666714,0.15599534342258448,2.6,0.0,1.0
6147,0.6666666666666714,0.17578579743888245,2.65,0.0,1.0
6148,0.6666666666666714,0.5360884749708964,2.7,0.0,1.0
6149,0.6790123456790127,0.23050058207217705,2.75,1.0,0.0
6150,0.6666666666666714,0.14668218859138538,2.783333333333333,0.0,1.0
6151,0.6666666666666714,0.31606519208381845,2.8333333333333335,1.0,0.0
6152,0.6790123456790127,0.22526193247962756,2.8666666666666667,1.0,0.0
6153,0.6666666666666714,0.24679860302677536,2.9,0.0,1.0
6154,0.6666666666666714,0.03958090803259606,2.95,1.0,0.0
6155,0.6419753086419746,0.3474970896391153,2.9833333333333334,0.0,1.0
6156,0.654320987654323,0.2712456344586729,3.033333333333333,1.0,0.0
6157,0.6666666666666714,0.1979045401629802,3.066666666666667,1.0,0.0
6158,0.6790123456790127,0.3527357392316647,3.1,1.0,0.0
6159,0.654320987654323,0.29627473806752047,3.1333333333333333,1.0,0.0
6160,0.654320987654323,0.13445867287543656,3.1666666666666665,1.0,0.0
6161,0.6419753086419746,0.2339930151338766,3.2,1.0,0.0
6162,0.6419753086419746,0.18102444703143195,3.2333333333333334,1.0,0.0
6163,0.6296296296296333,0.2270081490104774,3.2666666666666666,1.0,0.0
6164,0.6172839506172849,0.11059371362048898,3.3,1.0,0.0
6165,0.6172839506172849,0.28405122235157165,3.3333333333333335,0.0,0.0
